Date,A.N,ABBV.N,ABT.N,ACN.N,ADM.N,AEE.N,AES.N,AFL.N,AIG.N,AIZ.N,AJG.N,ALB.N,ALL.N,ALLE.N,AME.N,AMP.N,AMT.N,AON.N,AOS.N,APD.N,APH.N,APTV.N,ARE.N,ATO.N,AVB.N,AVY.N,AWK.N,AXP.N,AZO.N,BA.N,BAC.N,BALL.N,BAX.N,BBWI.N,BBY.N,BDX.N,BEN.N,BF.B.N,BG.N,BIO.N,BK.N,BLK.N,BMY.N,BR.N,BRK.B.N,BRO.N,BSX.N,BWA.N,BX.N,BXP.N,C.N,CAG.N,CAH.N,CAT.N,CB.N,CBRE.N,CCI.N,CCL.N,CE.N,CF.N,CHD.N,CL.N,CLX.N,CMA.N,CMG.N,CMI.N,CMS.N,CNC.N,CNP.N,COF.N,COP.N,COR.N,CPAY.N,CPB.N,CPT.N,CRL.N,CRM.N,CTRA.N,CVS.N,CVX.N,D.N,DAL.N,DE.N,DFS.N,DG.N,DGX.N,DHI.N,DHR.N,DIS.N,DLR.N,DOC.N,DOV.N,DPZ.N,DRI.N,DTE.N,DUK.N,DVA.N,DVN.N,ECL.N,ED.N,EFX.N,EG.N,EIX.N,EL.N,ELV.N,EMN.N,EMR.N,EOG.N,EPAM.N,EQR.N,EQT.N,ES.N,ESS.N,ETN.N,ETR.N,EW.N,EXR.N,F.N,FCX.N,FDS.N,FDX.N,FE.N,FICO.N,FIS.N,FMC.N,FRT.N,GD.N,GIS.N,GL.N,GLW.N,GM.N,GNRC.N,GPC.N,GPN.N,GS.N,GWW.N,HAL.N,HCA.N,HD.N,HES.N,HIG.N,HII.N,HLT.N,HPQ.N,HRL.N,HSY.N,HUM.N,HWM.N,IBM.N,ICE.N,IEX.N,IFF.N,IP.N,IPG.N,IQV.N,IRM.N,IT.N,ITW.N,IVZ.N,J.N,JBL.N,JNJ.N,JNPR.N,JPM.N,K.N,KEY.N,KIM.N,KMB.N,KMI.N,KMX.N,KO.N,KR.N,L.N,LDOS.N,LEN.N,LH.N,LHX.N,LLY.N,LMT.N,LOW.N,LUV.N,LVS.N,LYB.N,LYV.N,MA.N,MAA.N,MAS.N,MCD.N,MCK.N,MCO.N,MET.N,MGM.N,MHK.N,MKC.N,MLM.N,MMC.N,MMM.N,MO.N,MOH.N,MOS.N,MPC.N,MRK.N,MRO.N,MS.N,MSCI.N,MSI.N,MTB.N,MTD.N,NEE.N,NEM.N,NI.N,NKE.N,NOC.N,NOW.N,NRG.N,NSC.N,NUE.N,NVR.N,O.N,OKE.N,OMC.N,ORCL.N,OXY.N,PCG.N,PEG.N,PFE.N,PG.N,PGR.N,PH.N,PHM.N,PKG.N,PLD.N,PM.N,PNC.N,PNR.N,PNW.N,PPG.N,PPL.N,PRU.N,PSA.N,PSX.N,PWR.N,PXD.N,RCL.N,RF.N,RHI.N,RJF.N,RL.N,RMD.N,ROK.N,ROL.N,RSG.N,RTX.N,RVTY.N,SCHW.N,SHW.N,SJM.N,SLB.N,SNA.N,SO.N,SPG.N,SPGI.N,SRE.N,STT.N,STZ.N,SWK.N,SYK.N,SYY.N,T.N,TAP.N,TDG.N,TDY.N,TEL.N,TFC.N,TFX.N,TGT.N,TJX.N,TMO.N,TPR.N,TRGP.N,TRV.N,TSN.N,TT.N,TXT.N,TYL.N,UDR.N,UHS.N,UNH.N,UNP.N,UPS.N,URI.N,USB.N,V.N,VLO.N,VMC.N,VTR.N,VZ.N,WAB.N,WAT.N,WEC.N,WELL.N,WFC.N,WM.N,WMB.N,WMT.N,WRB.N,WST.N,WY.N,XOM.N,XYL.N,YUM.N,ZBH.N,ZTS.N,AAL.O,AAPL.O,ACGL.O,ADBE.O,ADI.O,ADP.O,ADSK.O,AKAM.O,ALGN.O,AMAT.O,AMGN.O,AMZN.O,ANSS.O,AXON.O,BIIB.O,BKNG.O,CDNS.O,CDW.O,CHRW.O,CHTR.O,CINF.O,CMCSA.O,CME.O,COST.O,CPRT.O,CSCO.O,CSGP.O,CTAS.O,CTSH.O,DLTR.O,DXCM.O,EA.O,EBAY.O,ENPH.O,EQIX.O,EXPE.O,FANG.O,FAST.O,FFIV.O,FITB.O,FSLR.O,FTNT.O,GEN.O,GILD.O,GOOGL.O,HAS.O,HBAN.O,HOLX.O,HSIC.O,IDXX.O,ILMN.O,INCY.O,INTC.O,INTU.O,ISRG.O,JBHT.O,JKHY.O,KLAC.O,LKQ.O,LRCX.O,LULU.O,MAR.O,MCHP.O,MDLZ.O,META.O,MKTX.O,MNST.O,MPWR.O,MSFT.O,MU.O,NDAQ.O,NDSN.O,NFLX.O,NTAP.O,NTRS.O,NVDA.O,NWS.O,NWSA.O,NXPI.O,ODFL.O,ON.O,ORLY.O,PAYX.O,PCAR.O,PODD.O,POOL.O,PTC.O,QCOM.O,REGN.O,ROST.O,SBAC.O,SBUX.O,SNPS.O,STLD.O,STX.O,SWKS.O,TECH.O,TRMB.O,TROW.O,TSCO.O,TSLA.O,TTWO.O,TXN.O,ULTA.O,VRSK.O,VRSN.O,VRTX.O,WDC.O,WYNN.O,ZBRA.O
2020-01-15,0,1.73957E-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.71332E-20,0,0,0,0,1.31452E-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.05701E-19,0,0,0,0,0,0,0,0,0,0,2.21047E-19,0,0,0,0,0,0,0,0,0,0,0,0,0,1.82659E-19,0,0,0,2.34616E-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.00038E-18,1.1343E-19,0,0,0,0,0,0,0,0,0,0,0,0,1.68972E-19,0,0,1.80515E-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.56155E-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.063E-19,0,0,0,3.14131E-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.50885E-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.062956031,0,0,0,0,0,0,0,0.248091277,0,0,8.31657E-19,0,8.16254E-19,0,0,2.76344E-20,0,0,0,0,0,0,0,0,0,0,0,0,5.89914E-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.280994835,0,0.407957856,0,0,0,0,0,0,0,2.44602E-19,0,0,0,0,0,0,0,1.22194E-17,0,0,0,0,0,0,0,0,4.40463E-19,0,0,3.34861E-19,3.82179E-19,0,0,0,0,0,0,5.96776E-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-16,1.17299E-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.75972E-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.31087E-19,0,0,0,0,0,0,0,0,0,0,2.2681E-19,0,0,0,0,0,0,0,0,0,0,0,0,0,6.53325E-20,0,0,0,1.78834E-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.06519E-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.65888E-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.63091E-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.15555E-19,0,0,0,0,0,0,0,0,0,0,0,1.0121E-18,0,0,0,0,0,0,0,0,8.67342E-19,0,0,0,0,0,5.7235E-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15693588,0,0,0,0,0,0,0,0.189910999,0,0,0.126884606,0,2.03661E-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46945E-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.252437664,7.21819E-20,0.273830851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.10301E-19,0,0,0,0,0,1.50984E-19,0,0,1.93033E-19
2020-01-17,0,1.84754E-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.34196E-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.58547E-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.35418E-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.68694E-19,5.85585E-19,0,0,0,0,0,0,0,0,0,0,0,0,0,1.49629E-19,0,0,0,5.16727E-20,0,0,0,0,0,0,0,5.73481E-20,0,0,0,0,0,0,0,0,5.03996E-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133868627,0,0,0,0,0,0,0,0.201132527,4.86889E-20,0,0.110706314,0,2.39432E-19,0,0,0,0,3.22248E-19,0,0,0,0,0,0,0,0,0,0,1.88768E-20,0,0,0,0,0,0,0,0,0,0,6.10707E-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.241132,3.38613E-19,0.313160531,8.91813E-20,0,0,0,0,0,0,2.02229E-18,0,0,0,0,0,0,0,4.60458E-17,0,0,0,0,0,0,0,0,0,0,0,0,3.52748E-19,0,0,0,0,0,5.51685E-19,3.14238E-18,0,0,0,0,0,0,0,0,0,0,8.65129E-20,0,0,0
2020-01-21,0,5.99317E-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.27162E-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.23816E-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.2741E-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.59123E-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.48932E-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.7706E-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140108524,0,0,0,0,0,0,1.56378E-19,0.20892639,5.94211E-20,0,0.061293477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.46959E-19,0,0,0,0,0,0,0,0,0,0,1.24235E-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.256004235,4.05466E-21,0.333667374,0,0,0,0,0,0,0,8.73855E-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.85354E-20,1.74992E-19,0,0,0,0,0,7.52818E-20,3.16487E-18,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11883E-19
2020-01-22,0,0,0,0,0,0,0,0,0,0,0,0,0,2.72193E-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.10001E-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.33164E-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.37336E-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.53219E-19,2.4782E-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.43519E-20,0,0,0,0,0,0,0,1.85931E-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.07308E-20,0,0,0,0,0,0,0,0,0,0,0,8.95188E-20,0,0,0,0,0,0,0,0,0,0,0,0,0,4.20634E-19,0,0,0,4.45096E-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130518045,0,0,0,0,0,0,1.22063E-19,0.243278957,3.87254E-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.14401E-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.239254903,0,0.386948095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.06399E-19,0,0,2.09364E-19,3.10217E-19,0,0,0,0,0,0,1.64505E-20,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0604E-19
2020-01-23,3.38813E-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.42201E-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.21973E-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.33781E-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.71051E-20,2.74439E-19,0,0,0,0,0,0,0,0,0,0,0,0,1.05032E-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.80914E-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.81215E-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11808E-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.10064E-19,0,0,0,0,0,6.09864E-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.090742481,0,0,0,0,0,0,8.13152E-20,0.23099225,3.6253E-19,0,0.009677803,0,0,0,0,3.72694E-20,0,0,0,0,0,0,0,0,0,0,0,0,3.25261E-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.255841059,0,0.373767284,0,0,0,0,0,0,0,1.49078E-19,0,0,0,0,0,0,0,0,0,0,2.74439E-19,0,0,0,0,0,1.35525E-19,0,0,4.47233E-19,0,0,0,0,0,0,4.77727E-19,4.1674E-19,0,0,0,0,0.038979123,0,0,0,0,0,2.10064E-19,0,0,0
2020-01-24,0,3.04932E-19,0,0,0,0,0,0,0,0,0,0,0,1.28749E-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6263E-19,0,0,0,0,1.21973E-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.30393E-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.48677E-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.04932E-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.74338E-20,0,0,0,0,0,0,0,0,0,0,0,0,0,1.45712E-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.65918E-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.48677E-19,6.77626E-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1684E-19,0,0,0,0,0,0,0,0,2.57498E-19,0,0,0,0,0,9.48677E-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.176916073,0,0,0,0,0,0,0,0.190315831,1.38936E-19,0,0.082462382,0,1.6263E-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.03087E-19,0,0,0,0,0,0,0,0,0,0,7.02021E-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.219223479,0,0.315577045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.33781E-18,0,0,0,0,0,0,0,0,5.42101E-20,0,0,2.91379E-19,1.66018E-19,0,0,0,0,0,0,0,0,0,0,0,0.01550519,0,0,0,0,0,0,0,0,0
2020-01-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.05729E-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.09864E-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.55854E-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.96512E-19,0,0,0,0,0,1.42302E-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029779231,0,0,0,0,0,0,0,0.227654322,2.10064E-19,0,0.01146552,0,0,0,0,0,0,3.38813E-20,0,0,0,0,0,0,0,0,0,0,7.45389E-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.277807303,0,0.360978376,3.17637E-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.52265E-19,0,0,0,0,0,0,0,0,0,0,0,0.092315248,0,0,0,0,0,0,0,0,0
2020-01-28,3.64012E-17,3.32732E-13,0,0,0,0,0,0,0,0,0,0,0,2.03339E-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.00876E-14,0,0,0,0,4.65738E-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.14139E-16,0,0,0,0,0,0,0,0,0,0,2.54407E-13,0,0,0,0,0,0,0,0,0,0,0,0,0,3.23947E-17,0,0,0,5.43889E-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.26304E-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.24897E-14,1.25524E-13,0,0,0,0,0,0,0,0,0,0,0,0,5.21944E-13,0,0,1.73029E-13,0,0,0,0,0,0,0,4.30248E-16,0,0,0,0,0,4.3766E-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.36477E-17,0,0,0,0,0,0,0,9.95467E-14,0,0,0,0,0,0,0,0,0,0,9.12519E-17,1.50308E-13,0,0,0,0,0,0,0,0,0,0,0,0,0,8.74551E-17,0,0,0,3.47432E-13,0,0,0,0,0,0,0,1.47251E-13,0,0,0,0,0,0,0,0,3.20712E-17,0,0,0,0,0,6.36676E-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.46434E-17,0,0,0,0,0,0,5.91521E-17,2.305E-16,2.08978E-13,0,4.0559E-17,0,1.94206E-13,0,0,6.70999E-18,0,3.75663E-13,0,0,0,0,0,0,0,0,0,0,2.61538E-13,0,0,0,0,0,0,0,0,0,0,1.11213E-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.52069E-13,1.60766E-16,7.60044E-14,1.82215E-13,0,0,0,0,0,0,2.38393E-17,0,0,0,0,0,0,0,2.37701E-13,0,0,4.9485E-17,0,0,0,0,0,3.95958E-17,0,0,1.0404E-16,1.06699E-13,0,0,0,0,0,1.24011E-13,4.15428E-13,0,0,0,0,1,0,0,0,0,0,8.52694E-17,0,0,1.10686E-16
2020-01-29,7.67892E-17,1.20977E-14,0,0,0,0,0,0,0,0,0,0,0,2.85892E-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.68842E-17,0,0,0,0,1.01006E-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.50528E-16,0,0,0,0,0,0,0,0,0,0,1.09341E-16,0,0,0,0,0,0,0,0,0,0,0,0,0,1.10919E-16,0,0,0,6.22618E-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.58927E-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.07711E-13,1.13406E-13,0,0,0,0,0,0,0,0,0,0,0,0,4.13063E-13,0,0,1.79467E-13,0,0,0,0,0,0,0,1.59452E-13,0,0,0,0,0,1.22136E-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.48245E-13,0,0,0,0,0,0,0,9.87071E-17,0,0,0,0,0,0,0,0,0,0,5.77002E-17,1.62333E-13,0,0,0,0,0,0,0,0,0,0,0,0,0,7.16133E-17,0,0,0,4.30465E-15,0,0,0,0,0,0,0,1.69818E-13,0,0,0,0,0,0,0,0,1.68709E-13,0,0,0,0,0,1.28386E-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.61524E-18,0,0,0,0,0,0,2.14941E-16,1.1099E-13,6.43539E-17,0,3.75223E-13,0,2.29746E-13,0,0,2.97152E-13,0,2.71083E-17,0,0,0,0,0,0,0,0,0,0,2.94943E-16,0,0,0,0,0,0,0,0,0,0,6.26645E-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.33125E-13,1.09292E-16,4.53718E-16,9.29211E-17,0,0,0,0,0,0,1.63473E-16,0,0,0,0,0,0,0,1.19271E-16,0,0,3.67928E-17,0,0,0,0,0,1.75872E-13,0,0,4.85286E-17,1.65781E-13,0,0,0,0,0,8.03496E-17,1.18142E-16,0,0,0,0,1,0,0,0,0,0,1.86337E-13,0,0,1.46787E-16
2020-01-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1684E-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33681E-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.065281962,0,0,0,0,0,0,0,0.106811271,0,0,0.031681483,0,0,0,0,0,0,4.33681E-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.185257681,0,0.354417121,0,0,0,0,0,0,0,4.33681E-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0842E-18,0,0,0,0,0,0,0,0,0,0,2.1684E-19,0,0,0,0,0.256550481,0,0,0,0,0,0,0,0,0
